id,address,rooms_count,residents_count,cons_jan,cons_feb,cons_may,cons_apr,cons_mar,cons_jun,cons_jul,cons_aug,cons_sep,cons_oct,cons_nov,cons_dec,commercial,location,building_type_Гараж,building_type_Многоквартирный,building_type_Прочий,building_type_Частный,building_type_Дача
1119,"Краснодарский край, р-н Успенский, аул Урупский, ул Советская, д. 2 ",0.29478373494331395,0.3562071871080222,0.45041024684906006,0.6762818101877464,0.7637508497358426,0.7357821217906786,0.6748512731616619,0.7230618043347619,0.3505675604221781,0.4303219690920333,0.3346601278108489,0.7318705905725965,0.7016408219885404,0.5986313004910071,0,аул Урупский,0,0,0,1,0
1120,"Краснодарский край, р-н Новокубанский, х Фортштадт, ул Почтовая, д. 30 ",0.17243743076436346,0.5645750340535796,0.11823769451528432,0.39149447537088544,0.7542092595952721,0.47100596598355604,0.7388285985780516,0.6935228573694835,0.4037246029304058,0.6373246547918026,0.34723366808502376,0.3537292749548297,0.6187446204204283,0.3793903249722471,0,х Фортштадт,0,0,0,1,0
1121,"Республика Адыгея, р-н Майкопский, ст-ца Абадзехская, ул Юбилейная, д. 28 , кв. 2 ",0.29478373494331395,0.7124143742160445,0.43044471740722656,0.6295776615656138,0.669084764152586,0.5074363057703859,0.5701243833014945,0.6161581810757909,0.5129526592138695,0.5206150342651351,0.48017092040641174,0.5118426064892332,0.5143871707389343,0.5097217336649673,0,ст-ца Абадзехская,0,0,0,1,0
1122,"Краснодарский край, р-н Новокубанский, х Горькая Балка, ул Красноармейская, д. 13 , кв. 2 ",0.17243743076436346,0.8760672187593217,0.19670891830518106,0.682202542768819,0.7070529318248528,0.7220482438619368,0.726370000589457,0.41555131427846614,0.674295134593735,0.7136253512650286,0.690535294617268,0.7164730283910565,0.7571997790161866,0.6749136702871712,0,х Горькая Балка,0,0,0,1,0
1123,"Краснодарский край, р-н Успенский, с Коноково, ул Красная, д. 26 ",0.17243743076436346,0.6437928128919779,0.16308442108460608,0.5500531192738113,0.5868514917110785,0.35639259613413166,0.40264467613137755,0.8078346637362717,0.35723397965855375,0.3288418650627136,0.3346601278108489,0.33436952390681385,0.7430161243498292,0.3177932497936753,0,с Коноково,0,0,0,1,0
1124,"Краснодарский край, г Армавир, ул Институтская, д. 17 ",0.29478373494331395,0.2083678469455575,0.42985010147094727,0.65036996585008,0.6616471220288275,0.7319472033108528,0.5208343267440796,0.7404114248862295,0.7199152675789295,0.6294845967839131,0.7107775793805432,0.5325839740295133,0.7347902592922121,0.5323119038066962,0,г Армавир,0,0,1,0,0
1125,"Краснодарский край, р-н Староминский, ст-ца Староминская, ул Ленина, д. 11 ",0.3896829011373962,0.0,0.321384700817672,0.5519270964388394,0.5805758638485428,0.60288988477877,0.5964863044721085,0.5765842986061352,0.5800216421942214,0.5716863614451023,0.5951391588077719,0.5459550463698483,0.5722473971494672,0.5552696048973179,0,ст-ца Староминская,0,0,0,1,0
1126,"Краснодарский край, р-н Отрадненский, ст-ца Отрадная, ул Октябрьская, д. 162 ",0.29478373494331395,0.2083678469455575,0.14242660764838294,0.5255659144123688,0.6792468819646086,0.6002166356383271,0.5451485658559542,0.6045873627677033,0.6052866209692959,0.5694295749706754,0.539862558330222,0.5203982217599536,0.534657848263245,0.5398389749075985,0,ст-ца Отрадная,0,0,0,1,0
1127,"Республика Адыгея, р-н Красногвардейский, с Красногвардейское, ул Ленина, д. 190 двлд.",0.17243743076436346,0.3562071871080222,0.42440348863601685,0.6114204480891278,0.6729007782191395,0.6637343945409552,0.6257991390316773,0.6529732632419426,0.5482985941091114,0.559351415499315,0.5002933582602821,0.5299345899027041,0.5610646261221992,0.5695676200129072,0,с Красногвардейское,0,0,0,1,0
1128,"Краснодарский край, р-н Отрадненский, ст-ца Спокойная, ул Садовая, д. 93 ",0.29478373494331395,0.5645750340535796,0.15479054279859694,0.7408690482735177,0.7498826464884066,0.7353050210786002,0.7420261863232113,0.7591711352545301,0.538760979088518,0.546735302860477,0.47463200035189257,0.5332348203430511,0.6813969636900958,0.663164427612242,0,ст-ца Спокойная,0,0,0,1,0
1129,"Краснодарский край, р-н Крыловский, ст-ца Октябрьская, ул Трудовая, д. 69 ",0.29478373494331395,0.3562071871080222,0.46402597427368164,0.707476607386915,0.7585316263139653,0.7401553255406433,0.71296652381837,0.6693433085984423,0.5482985941091114,0.5312070352807056,0.48505040984152614,0.4862680789302112,0.6531766821775643,0.6888776994586303,0,ст-ца Октябрьская,0,0,0,1,0
1130,"Краснодарский край, р-н Отрадненский, ст-ца Отрадная, ул Толстого, д. 126 ",0.17243743076436346,0.0,0.4322805404663086,0.6264613258144557,0.6513947871169702,0.6302589540405128,0.5653277032252274,0.5148871991542259,0.4527308374972935,0.49901668264015325,0.38781818757896264,0.4420656866391073,0.5094671790788569,0.5914218879793408,0,ст-ца Отрадная,0,0,0,1,0
1131,"Краснодарский край, р-н Ленинградский, ст-ца Ленинградская, ул им.417 Дивизии, д. 22 А",0.29478373494331395,0.2083678469455575,0.4178381860256195,0.5805030954092704,0.5395891817041861,0.6576261483651266,0.637211211323518,0.6169016137881359,0.6043519429187211,0.6614789574745706,0.6409205977194693,0.650122150012578,0.6353716240493327,0.5812251815931073,0,ст-ца Ленинградская,0,0,0,1,0
1132,"Краснодарский край, р-н Отрадненский, ст-ца Отрадная, пер Октябрьский, д. 9 ",0.5327788342923228,0.8270874753469164,0.44726919558614575,0.7575934980158987,0.6528214661745779,0.6534771690158312,0.7279022059273926,0.7441117929405117,0.3800000906713721,0.8265382481981902,0.6274783078523183,0.7213801542827608,0.8032570719813016,0.7376459463952283,0,ст-ца Отрадная,0,0,0,1,0
1133,"Краснодарский край, р-н Новопокровский, ст-ца Новопокровская, пер Комсомольский, д. 20 ",0.29478373494331395,0.0,0.27683980937002217,0.24078068137168884,0.17299491167068481,0.34320035576820374,0.31282188478094336,0.3070226018614911,0.36739449861302287,0.41533119071297997,0.32949982138427764,0.5236856331561914,0.6839316248437964,0.49128615856170654,0,ст-ца Новопокровская,0,0,0,1,0
1134,"Краснодарский край, р-н Успенский, п Заречный, пер Школьный, д. 2 4",0.29478373494331395,0.470880288238894,0.44008395075798035,0.6539852258801439,0.6719032903618314,0.6967992263466581,0.765036352285447,0.7189346551684699,0.6008433673686535,0.4000499983233665,0.3457466711463652,0.3600719194895595,0.3865446007629744,0.3556781649939413,0,п Заречный,0,0,0,1,0
1135,"Краснодарский край, р-н Ленинградский, ст-ца Ленинградская, ул Чернышевского, д. 155 ",0.0,0.0,0.43738222122192383,0.6255509120878341,0.45079112382519443,0.670793788825524,0.6101692057740413,0.599036302146447,0.6748160755951864,0.39343433344036394,0.3486986346274705,0.3968316907655508,0.7182607210300316,0.7389943480403596,0,ст-ца Ленинградская,0,0,0,1,0
1136,"Краснодарский край, р-н Отрадненский, п Отрадо-Тенгинский, ул Буденного, д. 81 ",0.29478373494331395,0.0,0.136384082487209,0.71855952401977,0.7538858783263994,0.742314358357111,0.718802362366159,0.7088682251808032,0.3693016687691447,0.7164570169193322,0.5198791913047184,0.6921352418531591,0.6348194685954162,0.7026583613753233,0,п Отрадо-Тенгинский,0,0,0,1,0
1137,"Краснодарский край, г Сочи, пгт Красная Поляна, ул Хмелевская, д. 48 ",0.29478373494331395,0.3562071871080222,0.534324425664989,0.999845275831326,0.9939551031864502,0.9960336788685046,0.920748236200328,0.9932132560839032,0.8323959720091476,0.8653580367228483,0.8664650479657166,0.8944489248259079,0.8948836760655104,0.9259585579756437,0,г Сочи,0,0,0,1,0
1138,"Республика Адыгея, р-н Красногвардейский, с Большесидоровское, ул Ленина, д. 41 ",0.29478373494331395,0.5645750340535796,0.4430480897426605,0.6609340544184265,0.6812243634059636,0.675791328241881,0.6637438242033463,0.6765033989039118,0.7024733837084931,0.712109191646992,0.6765224254980516,0.6771777619916568,0.6755757420956813,0.6545907837637416,0,с Большесидоровское,0,0,0,1,0
1139,"Краснодарский край, р-н Гулькевичский, с Новоукраинское, ул Дорожная, д. 42 ",0.3896829011373962,0.0,0.2800877153256307,0.37423387589478807,0.4014484493289954,0.4633342629710002,0.4856469920498912,0.4333482436009747,0.16914516123772613,0.15006682687541942,0.10863455462632497,0.13037671066392684,0.1064588485587641,0.4128774544644845,0,с Новоукраинское,0,0,0,1,0
1140,"Краснодарский край, р-н Успенский, аул Урупский, ул Южная, д. 14 а",0.29478373494331395,0.3562071871080222,0.3566962688698966,0.6738975419206616,0.6236343991768543,0.5844810704305097,0.6166916757685635,0.6541831982922529,0.3528424105442376,0.34850690119269306,0.24571610018578943,0.900438879071753,0.6299946028382772,0.6068896678632041,0,аул Урупский,0,0,0,1,0
1141,"Краснодарский край, г Сочи, пгт Красная Поляна, пер Октябрьский, д. 2 ",0.29478373494331395,0.470880288238894,0.6123652412799255,0.8321931020793195,0.8494533689090998,0.8442882903515613,0.8586798230029402,0.8307413626685294,0.8307173616673678,0.8235660408909855,0.7916971108531754,0.8965495804029887,0.8348942055908053,0.8070307180652321,0,г Сочи,0,1,0,0,0
1142,"Краснодарский край, р-н Ленинградский, ст-ца Ленинградская, ул им.302 Дивизии, д. 61 ",0.3896829011373962,0.0,0.19489708295282093,0.5119090576063597,0.5029814040363836,0.5033025116788269,0.5284920300009581,0.3786941217275203,0.3300762995314193,0.3366883488152696,0.29115623448370975,0.3896490475717237,0.4170769057207491,0.46691801450589415,0,ст-ца Ленинградская,0,0,0,1,0
1143,"Краснодарский край, р-н Кавказский, ст-ца Казанская, пер Ленина, д. 23 в",0.0,0.0,0.44571131467819214,0.6727086799563115,0.7010148091528215,0.7168642784756339,0.6156632684717794,0.18560467363667463,0.6521982783786515,0.8111736231558766,0.06854077277973224,0.789547522626713,0.46865032225684367,0.45188137342895585,0,ст-ца Казанская,0,0,0,1,0
1144,"Краснодарский край, р-н Успенский, с Коноково, ул Буденного, д. 76 а",0.3896829011373962,0.6437928128919779,0.2249480200462728,0.5809531035062889,0.595719437450871,0.6155786102637484,0.7387315120738188,0.6447108409129565,0.3865131358497752,0.5869816945867672,0.32025164369433096,0.5329099602032479,0.6116261643179951,0.635690259395382,0,с Коноково,0,0,0,1,0
1145,"Краснодарский край, г Сочи, пгт Красная Поляна, ул Защитников Кавказа, д. 111 ",0.29478373494331395,0.3562071871080222,0.5664613185395738,0.7319260449669185,0.7775970601427223,0.7546184139525584,0.696967303605885,0.6406418001850505,0.5777665537871004,0.4330511911137546,0.48320206755941586,0.4968690223653606,0.6535197020754957,0.6909096213556624,0,г Сочи,0,0,0,1,0
1146,"Краснодарский край, р-н Ленинградский, ст-ца Ленинградская, ул Ленина, д. 11 ",0.29478373494331395,0.3562071871080222,0.2592293142592015,0.60568231114551,0.6340901761670767,0.5986551843113103,0.6041520528558153,0.6145019417104173,0.6185679618824274,0.5966162663799853,0.5461785800297903,0.7003283704644839,0.4678781825541278,0.5510046850658711,0,ст-ца Ленинградская,0,0,0,1,0
1147,"Республика Адыгея, г Майкоп, ст-ца Ханская, ул Кузнечная, д. 135 ",0.29478373494331395,0.3562071871080222,0.11823769451528432,0.7530893542472318,0.8189280813215094,0.820640742970907,0.6797845817546725,0.7928509384461699,0.7094099620998277,0.7188713150666463,0.748922174681975,0.7689115118709897,0.7711762486207044,0.7428278002228328,0,г Майкоп,0,0,0,1,0
1148,"Краснодарский край, р-н Успенский, х Веселый, ул Мира, д. 1 , кв. 1 ",0.29478373494331395,0.0,0.39257895946502686,0.5122289043063905,0.5789395993339496,0.5450798631862922,0.5407800289382031,0.555695158413423,0.5488638755102714,0.5698439834841912,0.4948073892195928,0.5591484782766211,0.5252662113352161,0.5512610245888767,0,х Веселый,0,0,0,1,0
1149,"Краснодарский край, г Сочи, с Веселое, ул Мира, д. 97 ",0.29478373494331395,0.3562071871080222,0.4416763913207493,0.7087649081688121,0.7683083051400522,0.7714662979758851,0.743285602427709,0.75970288260592,0.7736795733512986,0.7902351611326063,0.7781345553562837,0.7813373231421226,0.7753554659324622,0.6994645480982227,0,г Сочи,0,0,0,1,0
1150,"Краснодарский край, г Сочи, р-н Хостинский, ул Аллея Челтенхэма, д. 3 , кв. 4 ",0.29478373494331395,0.6437928128919779,0.13679595170720682,0.7297775529212427,0.7726560261017311,0.76511036687654,0.7604465379733283,0.7455834069865532,0.7591231448741391,0.7612202399441924,0.7344509169208836,0.7520289826936515,0.7556606638755454,0.7442663068344236,0,г Сочи,0,1,0,0,0
1151,"Краснодарский край, г Сочи, пгт Красная Поляна, ул Водопадная, д. 9 ",0.29478373494331395,0.3562071871080222,0.25844000268040646,0.8867763708514506,0.9286215592304462,0.9288735569607971,0.9116884497394204,0.9092624870555487,0.7843547407363701,0.7786088046596644,0.761185116332807,0.7467204428241523,0.7807535122422888,0.8133886866933603,0,г Сочи,0,0,0,1,0
1152,"Краснодарский край, г Сочи, р-н Хостинский, ул Бытха, д. 4 3",0.29478373494331395,0.3562071871080222,0.503338634967804,0.8023253256358998,0.832206602810552,0.83167232214169,0.8406525110033786,0.8276709665701653,0.804169687962504,0.8316530570357694,0.8038698787141514,0.8224520690913371,0.8122247904940004,0.786131413997275,0,г Сочи,0,0,0,1,0
1153,"Краснодарский край, г Сочи, с Высокое, ул Ивановская, д. 46 ",0.29478373494331395,0.470880288238894,0.4101766951602892,0.633181173308224,0.6287636112633652,0.637631294441014,0.6470493667915593,0.7012900526296564,0.8344017985470469,0.8161061187237633,0.8106552088789343,0.8205000961513883,0.8367897221396926,0.7889487841514095,0,г Сочи,0,0,0,1,0
1154,"Краснодарский край, р-н Гулькевичский, с Соколовское, ул Школьная, д. 3 а",0.3896829011373962,0.470880288238894,0.2836453437910358,0.7723269372109559,0.7813283016223284,0.8724258561634377,0.8897400345217631,0.8388674118629228,0.7873307928530376,0.8180602715924944,0.7883618564380589,0.5726558977737514,0.8352272963538008,0.7598027209809509,0,с Соколовское,0,0,0,1,0
1155,"Краснодарский край, г Сочи, р-н Адлерский, ул Просвещения, д. 162 ",0.29478373494331395,0.3562071871080222,0.4766823589367465,0.7574013189709324,0.8140007276128537,0.8376735534392127,0.834143034292305,0.7966152954062621,0.7890060121105321,0.7667354525380504,0.7717918240379139,0.7908977034399736,0.7763566391838774,0.7824535333142303,0,г Сочи,0,0,0,1,0
1156,"Краснодарский край, г Сочи, р-н Хостинский, ул Сухумское шоссе, д. 1 Дом",0.29478373494331395,0.3562071871080222,0.5008949041366577,0.8028189101416775,0.8482916170244695,0.8352054260663115,0.8343611385528876,0.8324259933583207,0.6906319270074004,0.6745274272666804,0.4487292055880463,0.727534753602659,0.7430614378975241,0.801077822621493,0,г Сочи,0,0,0,1,0
1157,"Краснодарский край, г Сочи, р-н Адлерский, ул Аллейная, д. 4 а",0.29478373494331395,0.3562071871080222,0.21883149696544157,0.6987266484628116,0.7102421732935161,0.7032746312564574,0.6245491721841141,0.6460295061664624,0.7276447639917908,0.7365309895393383,0.7278552309462856,0.724656180137474,0.6835137586508675,0.6510514565978309,0,г Сочи,0,0,0,1,0
1158,"Краснодарский край, р-н Гулькевичский, г Гулькевичи, ул Тимирязева, д. 11 а, кв. 12 ",0.17243743076436346,0.3562071871080222,0.17181224511807236,0.44546208271877813,0.4577365121822001,0.4672462426314161,0.295877597970251,0.45503712654837586,0.5034177832535379,0.538429361190956,0.49347110627595125,0.5138565360568315,0.4767610099553298,0.4610560138869196,0,г Гулькевичи,0,1,0,0,0
1159,"Краснодарский край, пгт. Сириус, ул Урицкого, д. 18 ",0.29478373494331395,0.3562071871080222,0.4780232906341553,0.745956440873273,0.8082936211689374,0.8120219915452481,0.8083977571047315,0.7769382783334013,0.7552150257993298,0.7917591630334165,0.8172849851997847,0.7982093216243745,0.7681816708727658,0.7591410313637841,0,пгт. Сириус,0,0,0,1,0
1160,"Краснодарский край, г Сочи, с Краевско-Армянское, пер Мостовой, д. 16 ",0.29478373494331395,0.7729428809991372,0.5992190669237699,0.7306143502418387,0.7936881573631157,0.8068488412376827,0.8114557851512679,0.7260794106864971,0.8118780157787653,0.8094960884519142,0.5201363655276725,0.845920873065207,0.8749778569763816,0.7743509990152493,0,г Сочи,0,0,0,1,0
1161,"Краснодарский край, г Сочи, р-н Адлерский, ул Взлетная, д. 0 ",0.29478373494331395,0.3562071871080222,0.3155512430316807,0.7557184815341944,0.8176665320378244,0.8152115207873822,0.7881711783956561,0.7879017854275896,0.8074674143114257,0.8323737458847508,0.8288695550338823,0.8392988589832556,0.8325479430213916,0.799276639743177,0,г Сочи,0,0,0,1,0
1162,"Краснодарский край, р-н Кавказский, х Казачий, ул Первомайская, д. 111 ",0.29478373494331395,0.0,0.29363858106632323,0.7823093596398548,0.7884433292626889,0.7934121821342142,0.8242085279216292,0.7057689004969127,0.77189190745296,0.7613528929215477,0.7573651586783449,0.7864587827128112,0.816266623388791,0.7820863135933642,0,х Казачий,0,0,0,1,0
1163,"Краснодарский край, пгт. Сириус, пер Березовый, д. 40 ",0.29478373494331395,0.0,0.24064281582832336,0.20324331521987915,0.14348244667053223,0.48447543382644653,0.5567972660064697,0.8497543100559956,0.4648517966270447,0.32601815462112427,0.21394643187522888,0.13392236828804016,0.20077741146087646,0.29823243618011475,0,пгт. Сириус,0,0,0,1,0
1164,"Краснодарский край, р-н Кавказский, п Мирской, ул Дугинец, д. 36 ",0.29478373494331395,0.0,0.15934991288640543,0.7529772003115468,0.8048625692982632,0.8060012555238616,0.7719707690401864,0.7961867132146195,0.6191050996725009,0.6295935877513859,0.5924565830440315,0.5872446459981667,0.6674246444633403,0.7479870559204522,0,п Мирской,0,0,0,1,0
1165,"Краснодарский край, пгт. Сириус, ул Поселок Мирный, д. 34 ",0.29478373494331395,0.3562071871080222,0.4476037621498108,0.6604994523416226,0.6212915044141626,0.6564433404068388,0.6539122349717628,0.6373524420110497,0.6213544409889153,0.6924090039336467,0.6563796376424655,0.6540623438201183,0.623837576738837,0.5932362303761015,0,пгт. Сириус,0,0,0,1,0
1166,"Республика Адыгея, р-н Майкопский, ст-ца Даховская, ул Родниковая, д. 4 ",0.0,0.0,0.08997106748270822,0.620470197314541,0.6842505639857419,0.7094057072554109,0.7104654555824629,0.7003684808796194,0.676361869159091,0.6489950867853271,0.6365078454442298,0.6798976063728333,0.8732201965763933,0.6470909118652344,0,ст-ца Даховская,0,0,0,1,0
1167,"Краснодарский край, пгт. Сириус, пер Перепелиный, д. 8 ",0.29478373494331395,0.3562071871080222,0.48572838495663384,0.7632173637024373,0.7808181242150171,0.8032473738258465,0.7749936717892801,0.7425774660092738,0.685006881601767,0.7202822097701088,0.6473686164518653,0.7843941740646961,0.62368240773854,0.8045282014556612,0,пгт. Сириус,0,0,0,1,0
1168,"Республика Адыгея, р-н Майкопский, п Краснооктябрьский, ул Весенняя, д. 5 ",0.4672211657076774,1.0,0.4600683109867345,0.6894039889573585,0.720971012439379,0.5481360554695129,0.755179143390496,0.677135592993728,0.6910077803715111,0.7297513485826268,0.7098769270851456,0.7020680162181427,0.6277871492977004,0.7178181061558799,0,п Краснооктябрьский,0,0,0,1,0
1169,"Краснодарский край, г Сочи, р-н Адлерский, ул Ульянова, д. 13 ",0.29478373494331395,0.3562071871080222,0.3680440605345271,0.4193760949716408,0.21757567382484103,0.2678672765056775,0.13472505262748824,0.3587505416395682,0.523104764843444,0.4926152249694548,0.4301704167992337,0.471234801426384,0.4802346083787374,0.4637068497626074,0,г Сочи,0,0,0,1,0
1170,"Краснодарский край, р-н Крыловский, ст-ца Октябрьская, ул Ленина, д. 19 ",0.29478373494331395,0.2083678469455575,0.33453792333602905,0.35652397247074996,0.45316343037912266,0.43580630658206754,0.4294387614452636,0.38394582976734176,0.3800000906713721,0.3666103500929784,0.32025164369433096,0.3866150129415922,0.3710069137391392,0.36737287056092766,0,ст-ца Октябрьская,0,0,0,1,0
1171,"Краснодарский край, пгт. Сириус, ул Казачья, д. 4 ",0.29478373494331395,0.6437928128919779,0.4799308776855469,0.7508654460681801,0.7607263758967868,0.7571691373289019,0.7500863075027868,0.7095995558904525,0.7405837350143315,0.7809369780079624,0.7550289421830897,0.7828781678386137,0.786418482130305,0.7310451965331549,0,пгт. Сириус,0,0,0,1,0
1172,"Республика Адыгея, р-н Майкопский, с Хамышки, ул Подлесная, д. 11 1",0.0,0.0,0.48994165658950806,0.7748833868060775,0.8057461169638918,0.8208580055947035,0.8099504690141274,0.8090474571432886,0.7821428347313433,0.757482486179827,0.7491505136921989,0.7760925984476618,0.8108166489450133,0.7926744853640127,0,с Хамышки,0,0,0,1,0
1173,"Краснодарский край, г Сочи, р-н Адлерский, ул Фрунзе, д. 10 ",0.29478373494331395,0.3562071871080222,0.4325339198112488,0.6289629036485744,0.6392414848436376,0.6394542296141478,0.6070190331125771,0.5952095795420108,0.5713275782177671,0.707170215567497,0.6508532417471518,0.7085709457673022,0.585318922969471,0.5572111957480008,0,г Сочи,0,0,0,1,0
1174,"Краснодарский край, р-н Крыловский, ст-ца Октябрьская, ул Новая, д. 15 ",0.29478373494331395,0.470880288238894,0.23579917368008496,0.6912404233050407,0.7522191957808694,0.7572072714118354,0.7950745224562221,0.7641701757714522,0.6036752462387085,0.6504869868059701,0.6715392924162672,0.6888457008704293,0.6938323294798155,0.7248653779516295,0,ст-ца Октябрьская,0,0,0,1,0
1175,"Краснодарский край, ст-ца Старокорсунская, ул. АОЗТ Нива-1, д. 6 ",0.29478373494331395,0.3562071871080222,0.2673056721687317,0.29195070266723633,0.3973094556521959,0.35877821605364474,0.2694501052549765,0.2287158889318355,0.49482989165482927,0.3073096368360517,0.3971537412867779,0.4987594763077917,0.4509828127961067,0.3208569897610349,0,ст-ца Старокорсунская,0,0,0,1,0
1176,"Краснодарский край, р-н Апшеронский, п Мезмай, ул Железнодорожная, д. 33 А",0.29478373494331395,0.0,0.2002571151244945,0.7638168135196343,0.6510106731142931,0.7107717193132308,0.734106401293288,0.7388983678368326,0.5607623353339836,0.31070062006037724,0.424930333496219,0.4919696377039815,0.6039430346703181,0.6955585651543722,0,п Мезмай,0,0,0,1,0
1177,"Краснодарский край, пгт. Сириус, ул Урицкого, д. 5 , кв. 2 ",0.29478373494331395,0.3562071871080222,0.5062372088432312,0.8098574151604403,0.8524909119699915,0.8512743045490352,0.78999369518153,0.8296492818005174,0.53645259141922,0.4303799867630005,0.4425896108150482,0.504653500700182,0.8256126913025742,0.787815725861616,0,пгт. Сириус,0,0,0,1,0
1178,"Краснодарский край, р-н Павловский, ст-ца Павловская, ул Базарная, д. 299 ",0.17243743076436346,0.2083678469455575,0.2391588431490801,0.7065450556820273,0.8182092596946264,0.7109565061681443,0.7349684580311211,0.7104920249431245,0.6924348462419981,0.7305294484698929,0.7042936275252091,0.6955448159918406,0.6980317491314902,0.6700887576829777,0,ст-ца Павловская,0,0,0,1,0
1179,"Краснодарский край, х Октябрьский, ул Роговская, д. 54 ",0.0,0.0,0.602956357725654,0.7903547565518797,0.7813525272126517,0.7066143386306977,0.7604076878498228,0.7897093332784293,0.7127457015321707,0.6879734985266351,0.6546814656180348,0.7023369523950044,0.6948807495055912,0.7526689388077085,0,х Октябрьский,0,0,0,1,0
1180,"Краснодарский край, р-н Щербиновский, с Ейское Укрепление, ул Первомайская, д. 14 ",0.29478373494331395,0.0,0.18738068373269745,0.7978673369977923,0.8310398454791071,0.8575734261169979,0.8712336550696372,0.8438097112004567,0.8346615008068927,0.8149345567179436,0.7734705645127422,0.7733815515609055,0.854379705734717,0.7966655651447603,0,с Ейское Укрепление,0,0,0,1,0
1181,"Краснодарский край, г Сочи, р-н Адлерский, ул Ленина, д. 6 , кв. 39 ",0.29478373494331395,0.3562071871080222,0.2578050155009155,0.17644821546464334,0.16930678263986382,0.35143701258133636,0.4415336639969087,0.3275403413001393,0.52919731172339,0.6060515966608531,0.5383787490717425,0.3802365068556324,0.5613605134359981,0.6512272528821078,0,г Сочи,0,1,0,0,0
1182,"Краснодарский край, г Сочи, пгт Красная Поляна, ул Береговая, д. 5 ",0.8569040668450736,0.0,0.5658237730515496,0.8059007542762495,0.8099008802524795,0.8226174922662756,0.8027340272559996,0.7449665451170665,0.7741212499799149,0.7946602518653325,0.7729739113692836,0.764023447286654,0.7826086086632922,0.7643078108251825,0,г Сочи,0,0,0,1,0
1183,"Краснодарский край, р-н Лабинский, ст-ца Вознесенская, ул Фрунзе, д. 5 ",0.29478373494331395,0.2083678469455575,0.28506675490957734,0.5827311299923259,0.5569734088709067,0.61721615281994,0.61107662210186,0.6015047339494307,0.5905535132632284,0.5823980008046986,0.5658060374941436,0.5846526377687902,0.6116261643179951,0.5946949265726671,0,ст-ца Вознесенская,0,0,0,1,0
1184,"Краснодарский край, р-н Павловский, ст-ца Старолеушковская, ул Дружбы, д. 17 ",0.29478373494331395,0.0,0.28295043110847473,0.18855636750267246,0.196490412444239,0.18799962928909472,0.10676707816112657,0.20957552987785824,0.28280225506700263,0.1292605289594028,0.090605973182819,0.22551465760235753,0.24079495873212836,0.16741429581376008,0,ст-ца Старолеушковская,0,0,0,1,0
1185,"Краснодарский край, снт Надежда, ул Спокойная, д. 28 ",0.4672211657076774,0.470880288238894,0.4383612480061162,0.6503003486140758,0.652727021474523,0.75976570107288,0.7162654187614572,0.6763446934860686,0.7067491132172646,0.6891885805702256,0.6275650096842543,0.7471883388985214,0.7101477112276752,0.743582508818866,0,снт Надежда,0,0,0,1,0
1186,"Краснодарский край, г Сочи, пгт Красная Поляна, ул Защитников Кавказа, д. 27 ",0.29478373494331395,0.3562071871080222,0.48791920257365984,0.7181649920901475,0.7473828051849736,0.7416448290119092,0.7226025053717353,0.7073885234962782,0.7193150101126841,0.7262252183557834,0.7077429435938232,0.7145117008478569,0.7289956940901675,0.6928420586756922,0,г Сочи,0,0,0,1,0
1187,"Краснодарский край, р-н Лабинский, ст-ца Каладжинская, ул Мира, д. 3 ",0.17243743076436346,0.3562071871080222,0.25060306168450885,0.7554349470179711,0.7794934495130177,0.7738382775305875,0.7887534664327578,0.7824731112362255,0.7895358640828969,0.8137934194609369,0.7593964490847745,0.7850651418354917,0.7977740749606617,0.7990603115797158,0,ст-ца Каладжинская,0,0,0,1,0
1188,"Краснодарский край, р-н Павловский, ст-ца Павловская, пер Свободный, д. 16 ",0.3896829011373962,0.2083678469455575,0.37412939730024075,0.7524143403699163,0.7891150755600382,0.7826663734552688,0.8071566925232231,0.7850991765079188,0.7761216871074795,0.7668604917978461,0.7226938019605204,0.755814952114779,0.7954012469168614,0.7733344842469541,0,ст-ца Павловская,0,0,0,1,0
1189,"Краснодарский край, ст-ца Старокорсунская, ул им. Ленина, д. 107 ",0.29478373494331395,0.3562071871080222,0.36181992292404175,0.4378143271743617,0.4466999257561608,0.4664764162646206,0.4660721068821067,0.4605339027922367,0.41600184087713166,0.41313716567239445,0.3695936032308703,0.41443835911848004,0.4293595287847617,0.41174488668812914,0,ст-ца Старокорсунская,0,0,0,1,0
1190,"Краснодарский край, г Сочи, р-н Адлерский, ул Урожайная, д. 82 ",0.29478373494331395,0.3562071871080222,0.6829243977398276,0.8346152288291544,0.842067525661946,0.8511301925028368,0.8500681273952981,0.8314000369784526,0.8210285570298456,0.8799817444949087,0.8622444957966312,0.9094375531160582,0.8542503579691538,0.8259310621343445,0,г Сочи,0,0,0,1,0
1191,"Краснодарский край, р-н Лабинский, ст-ца Упорная, ул Ленина, д. 186 ",0.17243743076436346,0.0,0.1396423662673154,0.7521429215228908,0.2736976444721222,0.6006030869450272,0.8487149853156637,0.6141976928587674,0.4711053793957955,0.4964310824871063,0.6357927351384304,0.49781899930081974,0.563695638958126,0.6605786206436197,0,ст-ца Упорная,0,0,0,1,0
