iter	Logloss
1509	0.06194955092
1510	0.06187867055
1511	0.06183815272
1512	0.06176275027
1513	0.06173672031
1514	0.06165823424
1515	0.06161642007
1516	0.06157860687
1517	0.06151997919
1518	0.0614662095
1519	0.06142069585
1520	0.06130299257
1521	0.06127670422
1522	0.06123205622
1523	0.06119033249
1524	0.06111653646
1525	0.06104182309
1526	0.06090579032
1527	0.06086999698
1528	0.06073011828
1529	0.06066268331
1530	0.06058548064
1531	0.06053506591
1532	0.06040127265
1533	0.06037886036
1534	0.06033633558
1535	0.06028979692
1536	0.06025878407
1537	0.06015042642
1538	0.06005690981
1539	0.05998372964
1540	0.05982086156
1541	0.05976412453
1542	0.05973634173
1543	0.05967172767
1544	0.05956406342
1545	0.05950702061
1546	0.05944625247
1547	0.05937744365
1548	0.05933266644
1549	0.05931205868
1550	0.05927088191
1551	0.0592345287
1552	0.0591794067
1553	0.05907970561
1554	0.05901325688
1555	0.05893711797
1556	0.0588913373
1557	0.05883742119
1558	0.05879178264
1559	0.05872997227
1560	0.05866019442
1561	0.05860310424
1562	0.05858719514
1563	0.05854817174
1564	0.05853492851
1565	0.05846911718
1566	0.05841835791
1567	0.05840369776
1568	0.05831006486
1569	0.05821032071
1570	0.05818566891
1571	0.05812934533
1572	0.05808107536
1573	0.05805775435
1574	0.05795237266
1575	0.05793519307
1576	0.05790290972
1577	0.05783221024
1578	0.05781911343
1579	0.05775166984
1580	0.05768639685
1581	0.05761606775
1582	0.05755512303
1583	0.0574842039
1584	0.05745043473
1585	0.05740399943
1586	0.05733481161
1587	0.05728250623
1588	0.05722871501
1589	0.05721555791
1590	0.05719786151
1591	0.05717640531
1592	0.05716833879
1593	0.05711071457
1594	0.05708559334
1595	0.05704599284
1596	0.05703373585
1597	0.05697843297
1598	0.05693613214
1599	0.0569023156
1600	0.05687232345
1601	0.05682294664
1602	0.05674440458
1603	0.0567145287
1604	0.05669481674
1605	0.0566584463
1606	0.05662345832
1607	0.05658405594
1608	0.05656845261
1609	0.0565486459
1610	0.05651401538
1611	0.05648283026
1612	0.05644929365
1613	0.05641350462
1614	0.05638501552
1615	0.05632232657
1616	0.05628317398
1617	0.05625154526
1618	0.05618608708
1619	0.05615701226
1620	0.05613910913
1621	0.0560945731
1622	0.05605780644
1623	0.05601802937
1624	0.05596210632
1625	0.0559099732
1626	0.05581547896
1627	0.05579159807
1628	0.05573738479
1629	0.05569521317
1630	0.05564060798
1631	0.05555517082
1632	0.0555326078
1633	0.05547248136
1634	0.05544111105
1635	0.05538969285
1636	0.05534796482
1637	0.05528467724
1638	0.05522822876
1639	0.05518708645
1640	0.05511879443
1641	0.05505749656
1642	0.05500699139
1643	0.0549233846
1644	0.05486158284
1645	0.05484131101
1646	0.05477478045
1647	0.05472010635
1648	0.05469662168
1649	0.05463520322
1650	0.05458672222
1651	0.05454125594
1652	0.05449578535
1653	0.05446791211
1654	0.05439871568
1655	0.05435303406
1656	0.05430850234
1657	0.05429020299
1658	0.05421478762
1659	0.05417169005
1660	0.05408423734
1661	0.05406159248
1662	0.05403912421
1663	0.05393077087
1664	0.05388175583
1665	0.05384662143
1666	0.05382699129
1667	0.05379585354
1668	0.05372976658
1669	0.05368078169
1670	0.05364350252
1671	0.0535402053
1672	0.05349717233
1673	0.05345783454
1674	0.05336304745
1675	0.0533192005
1676	0.05326621895
1677	0.05324974135
1678	0.05320466699
1679	0.05313951889
1680	0.05310772221
1681	0.05302883561
1682	0.05294527619
1683	0.0528877984
1684	0.05284429599
1685	0.0527943507
1686	0.05274263964
1687	0.0527074191
1688	0.05267709532
1689	0.05259329473
1690	0.05252477876
1691	0.05250220281
1692	0.05247708158
1693	0.05246037142
1694	0.05240211411
1695	0.05236625618
1696	0.05227393684
1697	0.05219000704
1698	0.05213842518
1699	0.05210140873
1700	0.05209056435
1701	0.05202375816
1702	0.05199563513
1703	0.05195452297
1704	0.05185383133
1705	0.05180938144
1706	0.05179121129
1707	0.05175428097
1708	0.05173493939
1709	0.05158589164
1710	0.05152955514
1711	0.05149370151
1712	0.05141344536
1713	0.05139077467
1714	0.05132405892
1715	0.05126556474
1716	0.05122139479
1717	0.05118327581
1718	0.05113742623
1719	0.05109866554
1720	0.05107252362
1721	0.05104365983
1722	0.05100949013
1723	0.05093292917
1724	0.05086660964
1725	0.05082868016
1726	0.05078421304
1727	0.05071819067
1728	0.05069835382
1729	0.05066721176
1730	0.05065181516
1731	0.05058261011
1732	0.05052685502
1733	0.05050579505
1734	0.05047792612
1735	0.0504610523
1736	0.05041708907
1737	0.05033625582
1738	0.05029636246
1739	0.05026531085
1740	0.0502419683
1741	0.0502343023
1742	0.05022040444
1743	0.05016564421
1744	0.05009161992
1745	0.05004481855
1746	0.05000144104
1747	0.04994907535
1748	0.04989765285
1749	0.04983554962
1750	0.04981274972
1751	0.04976890708
1752	0.04974264457
1753	0.04972053375
1754	0.04965193165
1755	0.04962476041
1756	0.04958855362
1757	0.04957307088
1758	0.0494770822
1759	0.04942724888
1760	0.04937126123
1761	0.04933715614
1762	0.0493020691
1763	0.0492846914
1764	0.04923652479
1765	0.04920658001
1766	0.04915623419
1767	0.04913258156
1768	0.04910713301
1769	0.04907267046
1770	0.04905197225
1771	0.04901074811
1772	0.04898575609
1773	0.04895659513
1774	0.04890987989
1775	0.04887300126
1776	0.04881832716
1777	0.04878522123
1778	0.04876192175
1779	0.0487334628
1780	0.04870494355
1781	0.04866979191
1782	0.04861130635
1783	0.04857049996
1784	0.04852220846
1785	0.04849897789
1786	0.04848156573
1787	0.04846479958
1788	0.04841979843
1789	0.04838628336
1790	0.04837294537
1791	0.04828963144
1792	0.04826143519
1793	0.04822869534
1794	0.04817275506
1795	0.04815041598
1796	0.04809766269
1797	0.04806352314
1798	0.04800781543
1799	0.04792109055
1800	0.04788852297
1801	0.04784891385
1802	0.04779207777
1803	0.04774474667
1804	0.04771818268
1805	0.04768532224
1806	0.04764798708
1807	0.04758795971
1808	0.04752857834
1809	0.04746858972
1810	0.04742773596
1811	0.04740465182
1812	0.0473578849
1813	0.04732768602
1814	0.04727894662
1815	0.04725273578
1816	0.0471927041
1817	0.04714908541
1818	0.04710327028
1819	0.04708214571
1820	0.04700646332
1821	0.04698823718
1822	0.04695058333
1823	0.04691452728
1824	0.04689383339
1825	0.04684856091
1826	0.04683634699
1827	0.04679696182
1828	0.04675780061
1829	0.04673493612
1830	0.04670069321
1831	0.0466459502
1832	0.04661132399
1833	0.04656538827
1834	0.04655213212
1835	0.0465395392
1836	0.04649999469
1837	0.04644023433
1838	0.046399906
1839	0.04637757123
1840	0.04632938739
1841	0.04626122027
1842	0.04623004807
1843	0.04620218775
1844	0.04619083087
1845	0.04617157973
1846	0.04612145786
1847	0.0460883993
1848	0.04606770971
1849	0.0460374893
1850	0.04598092885
1851	0.04594133266
1852	0.04590831286
1853	0.04586088701
1854	0.04585198067
1855	0.04582658381
1856	0.04577604849
1857	0.04571787732
1858	0.04570277788
1859	0.04564453349
1860	0.04561882224
1861	0.04559218503
1862	0.04552937119
1863	0.04547025254
1864	0.04543645322
1865	0.04541873097
1866	0.04537534054
1867	0.04534912109
1868	0.04531532178
1869	0.0452506948
1870	0.04519719644
1871	0.04517082195
1872	0.04512874077
1873	0.0450928613
1874	0.04502471571
1875	0.04499325065
1876	0.04493557475
1877	0.04491563022
1878	0.04486947917
1879	0.04484715732
1880	0.04480911587
1881	0.04475985534
1882	0.04471865704
1883	0.04470742506
1884	0.04467231649
1885	0.04464554578
1886	0.04461243554
1887	0.04456747746
1888	0.04453143864
1889	0.04451854855
1890	0.04444702217
1891	0.04443249553
1892	0.04438762789
1893	0.04435804918
1894	0.04429870226
1895	0.04425263304
1896	0.04421373023
1897	0.04418995701
1898	0.04411651413
1899	0.04406762399
1900	0.04405311457
1901	0.04399034811
1902	0.04396311227
1903	0.04393306843
1904	0.04388232208
1905	0.04381076986
1906	0.0437786674
1907	0.04376495473
1908	0.04375575984
1909	0.04373507886
1910	0.0437042512
1911	0.04365426283
1912	0.04361839198
1913	0.0435803419
1914	0.04355303285
1915	0.04353087897
1916	0.0435202973
1917	0.04348907772
1918	0.0434475435
1919	0.04343333555
1920	0.04340696967
1921	0.04338160296
1922	0.04334102483
1923	0.04328628183
1924	0.04326562238
1925	0.04322823124
1926	0.04320048721
1927	0.04315119654
1928	0.04310958479
1929	0.04309261192
1930	0.04305337749
1931	0.04302706329
1932	0.04301443593
1933	0.04298004228
1934	0.04297041671
1935	0.04293329689
1936	0.04291624219
1937	0.0428966336
1938	0.04284339795
1939	0.0428268256
1940	0.04278711313
1941	0.04273479482
1942	0.04269835117
1943	0.04263548995
1944	0.04258892114
1945	0.04255025521
1946	0.04251045229
1947	0.04249565432
1948	0.04247755309
1949	0.04245253091
1950	0.04240023414
1951	0.04233553825
1952	0.04230668738
1953	0.04228111825
1954	0.04225451981
1955	0.04219430724
1956	0.04214440501
1957	0.04211225087
1958	0.04209116506
1959	0.04204087092
1960	0.04200149437
1961	0.04197603722
1962	0.04195834512
1963	0.04193545478
1964	0.04192569139
1965	0.04190761169
1966	0.04188990236
1967	0.04186119362
1968	0.04184792885
1969	0.04179177754
1970	0.04177973589
1971	0.04177184163
1972	0.04170955321
1973	0.04169192571
1974	0.04167900979
1975	0.04164686426
1976	0.04160170376
1977	0.04158232773
1978	0.04154645687
1979	0.0415189454
1980	0.04149511188
1981	0.04143747044
1982	0.04140383047
1983	0.0413844975
1984	0.04135659843
1985	0.04134053428
1986	0.0413153829
1987	0.04126418004
1988	0.04124043696
1989	0.04120865751
1990	0.04116295005
1991	0.04114751899
1992	0.04109549785
1993	0.04106411462
1994	0.0410397083
1995	0.04100931132
1996	0.0409621611
1997	0.0409329097
1998	0.04090950256
1999	0.04088113835
2000	0.04086183983
2001	0.04082594744
2002	0.04079598543
2003	0.04076053664
2004	0.04074688426
2005	0.04072405853
2006	0.04066906142
2007	0.04064080919
2008	0.0406121349
2009	0.0405870955
2010	0.0405613584
2011	0.04054022091
2012	0.04052602158
2013	0.04050088743
2014	0.04045517136
2015	0.04041413671
2016	0.04037799453
2017	0.0403538337
2018	0.04034254142
2019	0.04030807887
2020	0.0402861274
2021	0.04027449058
2022	0.04026739738
2023	0.04019832584
2024	0.04014397044
2025	0.04011027018
2026	0.04008986914
2027	0.0400649934
2028	0.040016198
2029	0.03998580532
2030	0.03993876708
2031	0.03991157861
2032	0.03989087179
2033	0.03986208983
2034	0.03981179139
2035	0.03977474909
2036	0.0397578925
2037	0.03972818459
2038	0.03970026829
2039	0.03968658146
2040	0.03967705494
2041	0.0396562706
2042	0.03962026624
2043	0.03958085954
2044	0.03956237931
2045	0.03953807205
2046	0.03951631439
2047	0.03948396214
2048	0.03946570586
2049	0.0394214024
2050	0.03933407888
2051	0.03929673081
2052	0.03926213044
2053	0.03924384401
2054	0.039217715
2055	0.03920885173
2056	0.03919252487
2057	0.03916447074
2058	0.03914311361
2059	0.03909856897
2060	0.03908371071
2061	0.03907137189
2062	0.03906177216
2063	0.0390252639
2064	0.03899261879
2065	0.03895549037
2066	0.03894341857
2067	0.03892588151
2068	0.03886801612
2069	0.0388389456
2070	0.03882756719
2071	0.03879734247
2072	0.03876163527
2073	0.03872164716
2074	0.03869617709
2075	0.03866525468
2076	0.03864639976
2077	0.03860025301
2078	0.0385677328
2079	0.03854587608
2080	0.03853422634
2081	0.03847886747
2082	0.03845938377
2083	0.03844032212
2084	0.03840852975
2085	0.03837881322
2086	0.03835519074
2087	0.03831737754
2088	0.03829191177
2089	0.03827166577
2090	0.03825888767
2091	0.03823709125
2092	0.03820926538
2093	0.03819414441
2094	0.03817445398
2095	0.03815292888
2096	0.038135633
2097	0.03811032228
2098	0.03809754848
2099	0.03807944293
2100	0.03806592837
2101	0.03804144024
2102	0.03802278773
2103	0.03801466952
2104	0.03798589618
2105	0.0379625967
2106	0.0379289352
2107	0.03790554097
2108	0.03787111718
2109	0.0378456471
2110	0.03782812727
2111	0.03779438395
2112	0.03777150222
2113	0.03775836666
2114	0.03774393476
2115	0.03770322743
2116	0.03767811482
2117	0.0376683299
2118	0.03764506918
2119	0.03761695907
2120	0.03757707002
2121	0.03753769347
2122	0.03750516034
2123	0.03747680044
2124	0.03745400485
2125	0.03742778109
2126	0.03741039477
2127	0.0373625081
2128	0.0373360647
2129	0.03730636971
2130	0.03726530923
2131	0.03724904266
2132	0.03722933932
2133	0.03721786615
2134	0.03719718948
2135	0.0371810435
2136	0.03716983305
2137	0.03715331239
2138	0.03710398726
2139	0.0370872125
2140	0.03706864183
2141	0.03705010561
2142	0.03702510497
2143	0.03699742553
2144	0.03694278158
2145	0.03691276359
2146	0.03689984336
2147	0.03688116932
2148	0.03685878718
2149	0.03684363175
2150	0.0368215597
2151	0.0367926916
2152	0.03676984433
2153	0.03675347871
2154	0.03671933055
2155	0.03671178083
2156	0.03669509651
2157	0.03664574124
2158	0.03662726531
2159	0.03659217397
2160	0.03654130704
2161	0.0365147732
2162	0.03648446234
2163	0.03646145572
2164	0.03644323389
2165	0.03643707525
2166	0.03641614879
2167	0.03639785375
2168	0.03638408078
2169	0.03636536799
2170	0.03635143137
2171	0.03628392748
2172	0.03623640689
2173	0.03620071691
2174	0.03616045748
2175	0.03613753269
2176	0.03611793916
2177	0.03609902826
2178	0.03608538019
2179	0.03606617212
2180	0.03603811154
2181	0.03601739395
2182	0.03599053495
2183	0.03595815255
2184	0.03592160984
2185	0.03590342462
2186	0.03584788487
2187	0.03583282204
2188	0.03581467342
2189	0.0357871275
2190	0.03576804863
2191	0.03573433975
2192	0.03570500868
2193	0.0356977669
2194	0.03568972621
2195	0.03566234178
2196	0.0356397077
2197	0.03560935162
2198	0.03556410283
2199	0.03552783575
2200	0.03551500381
2201	0.0355061513
2202	0.03546426177
2203	0.03543412534
2204	0.03539319406
2205	0.03537039847
2206	0.03535564357
2207	0.03532923893
2208	0.03531870894
2209	0.03529700296
2210	0.03528829904
2211	0.0352640973
2212	0.03523458965
2213	0.03522649728
2214	0.03521763185
2215	0.03520139543
2216	0.03519412995
2217	0.03517108457
2218	0.03515166547
2219	0.03512648826
2220	0.03511050593
2221	0.03509850735
2222	0.03507761749
2223	0.03507121337
2224	0.03504782991
2225	0.03503199186
2226	0.03502440769
2227	0.03501379157
2228	0.03500196525
2229	0.0349922557
2230	0.03498137687
2231	0.03495863512
2232	0.03494068031
2233	0.03490623713
2234	0.03489030434
2235	0.03486083114
2236	0.03481348928
2237	0.03478257763
2238	0.03474871587
2239	0.03473093333
2240	0.03471016621
2241	0.03468910194
2242	0.03465767779
2243	0.0346394495
2244	0.03461617156
2245	0.03460261393
2246	0.03458664453
2247	0.03457108858
2248	0.03455456576
2249	0.03453630517
2250	0.03451069728
2251	0.0344872363
2252	0.03447411365
2253	0.03445740995
2254	0.0344345756
2255	0.03441275549
2256	0.03440142445
2257	0.03437003906
2258	0.03435278625
2259	0.03431587101
2260	0.03430712401
2261	0.03429671462
2262	0.03426878108
2263	0.03424447383
2264	0.0342127073
2265	0.03419374255
2266	0.03418015263
2267	0.03414953169
2268	0.03413534743
2269	0.03410314376
2270	0.03407683818
2271	0.03406542316
2272	0.03405919561
2273	0.0340409544
2274	0.03399930174
2275	0.03398959219
2276	0.03396227237
2277	0.03394093246
2278	0.03392068646
2279	0.03390856083
2280	0.03388864214
2281	0.03386554723
2282	0.03384623149
2283	0.03381617689
2284	0.03377590454
2285	0.03373698881
2286	0.03370835328
2287	0.03368162133
2288	0.0336702989
2289	0.03363062734
2290	0.03361176812
2291	0.03359984706
2292	0.03359424829
2293	0.03357169388
2294	0.0335488703
2295	0.03353092625
2296	0.033523706
2297	0.03349167245
2298	0.03346938936
2299	0.0334555561
2300	0.03343928954
2301	0.03341937516
2302	0.0333980051
2303	0.03337924924
2304	0.03336387847
2305	0.03334899653
2306	0.0333225036
2307	0.0333075872
2308	0.03328243367
2309	0.03327009915
2310	0.03325341483
2311	0.0332207568
2312	0.03319781479
2313	0.03318701563
2314	0.03316950011
2315	0.03314874161
2316	0.03313584937
2317	0.03311612449
2318	0.03310244628
2319	0.03308694416
2320	0.03306126951
2321	0.0330564395
2322	0.03304175566
2323	0.03302285337
2324	0.03301220064
2325	0.03297410966
2326	0.03296055203
2327	0.03295038166
2328	0.03292933461
2329	0.03291885845
2330	0.03291070579
2331	0.03289713955
2332	0.03288628656
2333	0.03285299544
2334	0.03283813502
2335	0.03280737411
2336	0.03278675343
2337	0.03277234092
2338	0.03275437965
2339	0.03274761375
2340	0.03273098973
2341	0.03272494091
2342	0.03270929236
2343	0.03269842645
2344	0.03268832714
2345	0.03268027353
2346	0.03265654984
2347	0.03263088811
2348	0.03260767046
2349	0.03259075358
2350	0.0325637826
2351	0.03254909015
2352	0.03252805817
2353	0.03251129848
2354	0.03249060458
2355	0.03246526371
2356	0.03245745128
2357	0.03241670734
2358	0.03240166604
2359	0.03238611439
2360	0.03236863979
2361	0.03235183918
2362	0.0323458765
2363	0.03232098783
2364	0.03229784124
2365	0.03228588142
2366	0.03224775167
2367	0.0322142043
2368	0.03220546592
2369	0.03219516204
2370	0.03217497203
2371	0.03215602667
2372	0.03214127392
2373	0.0321289308
2374	0.03210904872
2375	0.03209902262
2376	0.03206866009
2377	0.03203285168
2378	0.032011501
2379	0.03198239819
2380	0.03194891972
2381	0.03193876873
2382	0.03192235143
2383	0.03189456002
2384	0.03185646042
2385	0.03183063073
2386	0.03181846849
2387	0.03180128459
2388	0.03178049594
2389	0.03175553837
2390	0.03171639008
2391	0.03169445368
2392	0.03168047615
2393	0.03166692068
2394	0.03165803802
2395	0.03164730562
2396	0.03161532375
2397	0.0315997721
2398	0.03158345816
2399	0.03156974764
2400	0.03154986557
2401	0.03152137431
2402	0.03151012725
2403	0.03149718765
2404	0.03147052891
2405	0.03145829561
2406	0.0314362537
2407	0.0314130059
2408	0.03138554396
2409	0.03135552381
2410	0.031331981
2411	0.03130435325
2412	0.0312934012
2413	0.03127563373
2414	0.03126457186
2415	0.03123378511
2416	0.03121411622
2417	0.0311862559
2418	0.0311714364
2419	0.03113932533
2420	0.03111584497
2421	0.03110678789
2422	0.03107474142
2423	0.03106280313
2424	0.03104942423
2425	0.03103994724
2426	0.0310182671
2427	0.03101148613
2428	0.0309991064
2429	0.030955955
2430	0.03093938911
2431	0.03092004322
2432	0.03089914045
2433	0.03088159908
2434	0.03082941859
2435	0.03080675436
2436	0.03079556544
2437	0.03076693852
2438	0.03075720959
2439	0.03072472598
2440	0.0306748216
2441	0.0306483093
2442	0.03063224084
2443	0.03061896961
2444	0.03059681788
2445	0.03057322555
2446	0.03054492809
2447	0.03052612055
2448	0.03050958696
2449	0.03048470045
2450	0.03047541942
2451	0.03044929257
2452	0.03043757823
2453	0.03040129177
2454	0.0303820234
2455	0.03035213245
2456	0.03033503684
2457	0.0302773351
2458	0.03024784253
2459	0.03022992863
2460	0.03020997334
2461	0.03019535626
2462	0.03018460447
2463	0.03015944018
2464	0.03014472188
2465	0.030133716
2466	0.03010337069
2467	0.03008554293
2468	0.03006575776
2469	0.03005094687
2470	0.03002949499
2471	0.03001455059
2472	0.03000323247
2473	0.029971888
2474	0.02995395041
2475	0.02993941516
2476	0.02992555175
2477	0.02991434345
2478	0.02990655471
2479	0.02987747558
2480	0.0298637543
2481	0.02984921905
2482	0.02981426983
2483	0.02979999298
2484	0.02979229898
2485	0.0297684547
2486	0.02975996611
2487	0.02974256041
2488	0.02973301021
2489	0.02971325734
2490	0.02968732213
2491	0.02968289265
2492	0.02966449855
2493	0.02964211641
2494	0.02963438365
2495	0.02962263486
2496	0.02960771845
2497	0.02958217516
2498	0.02956834191
2499	0.02956400932
2500	0.02954887974
2501	0.02953284143
2502	0.02951751158
2503	0.02950003482
2504	0.02948762924
2505	0.02947439893
2506	0.02945781366
2507	0.02945267572
2508	0.0294188764
2509	0.02939824711
2510	0.02938619253
2511	0.02937539553
2512	0.02936041883
2513	0.02933247453
2514	0.02932610702
2515	0.02931458648
2516	0.02930775814
2517	0.02930106761
2518	0.02927517548
2519	0.02927140923
2520	0.02925522449
2521	0.02923534241
2522	0.0292262961
2523	0.02921842122
2524	0.02921464421
2525	0.02920344883
2526	0.02918815344
2527	0.02916176602
2528	0.02914188825
2529	0.02911750778
2530	0.02910669355
2531	0.02908944505
2532	0.0290672847
2533	0.02903095518
2534	0.02902204883
2535	0.02898854668
2536	0.02897276678
2537	0.0289641253
2538	0.0289526586
2539	0.02892806494
2540	0.02890382444
2541	0.02888431921
2542	0.02886279411
2543	0.02884738243
2544	0.02883254139
2545	0.02882011429
2546	0.0288089426
2547	0.02879593623
2548	0.02878381491
2549	0.02876681404
2550	0.02872711879
2551	0.02871342335
2552	0.02870676297
2553	0.02867746636
2554	0.02865419918
2555	0.02863594075
2556	0.02861680373
2557	0.02861016274
2558	0.02860175382
2559	0.02858880345
2560	0.02858155951
2561	0.02857152049
2562	0.02855489862
2563	0.02852900433
2564	0.02851748379
2565	0.02850914594
2566	0.02848398164
2567	0.02846853551
2568	0.0284531992
2569	0.02844371575
2570	0.0284290879
2571	0.02842483068
2572	0.02840412171
2573	0.0283860377
2574	0.02837868609
2575	0.02836922633
2576	0.02835862528
2577	0.02834711551
2578	0.02833430941
2579	0.02832855991
2580	0.02832069365
2581	0.02830947889
2582	0.02830046703
2583	0.0282933609
2584	0.0282850252
2585	0.02826528525
2586	0.0282588682
2587	0.02824493158
2588	0.02823768764
2589	0.02822529068
2590	0.02820501454
2591	0.02818076543
2592	0.02816967556
2593	0.02814665818
2594	0.0281269333
2595	0.02809980728
2596	0.02808447527
2597	0.02804766124
2598	0.02802461586
2599	0.02799408751
2600	0.02797838944
2601	0.02796422241
2602	0.02795472819
2603	0.02794015633
2604	0.02793047693
2605	0.0279131509
2606	0.02789978492
2607	0.02789006461
2608	0.02788345591
2609	0.02786715704
2610	0.02785676272
2611	0.02784923238
2612	0.02782438894
2613	0.02779165123
2614	0.02778376989
2615	0.02776012372
2616	0.02775423425
2617	0.02774354492
2618	0.02773837252
2619	0.02773097999
2620	0.02770408223
2621	0.02768637721
2622	0.02766132489
2623	0.02764970961
2624	0.02763636517
2625	0.02763112601
2626	0.0276260376
2627	0.0276157897
2628	0.0276007118
2629	0.02759373703
2630	0.02758015141
2631	0.02757261461
2632	0.02756172286
2633	0.02755490959
2634	0.02754580944
2635	0.02753513303
2636	0.02750829987
2637	0.02750044006
2638	0.02748338752
2639	0.02745572961
2640	0.02744369012
2641	0.02743534365
2642	0.02741688926
2643	0.02740412192
2644	0.02739889353
2645	0.02739027574
2646	0.02738339787
2647	0.02737010942
2648	0.02734368325
2649	0.02733679461
2650	0.02732369135
2651	0.02729554463
2652	0.02729058542
2653	0.02725671504
2654	0.02723699877
2655	0.02722751532
2656	0.02720802301
2657	0.02718448666
2658	0.02716416099
2659	0.02715151639
2660	0.02714045452
2661	0.02713042843
2662	0.02712281626
2663	0.02711755988
2664	0.02710817118
2665	0.02709866404
2666	0.02708746436
2667	0.02707867645
2668	0.02707410054
2669	0.02705096472
2670	0.02703016315
2671	0.02700710054
2672	0.02699584272
2673	0.02698247244
2674	0.02697763596
2675	0.02697007763
2676	0.02694724328
2677	0.02692991941
2678	0.02691704225
2679	0.0269033425
2680	0.02689117595
2681	0.02687417293
2682	0.02687049282
2683	0.02684758741
2684	0.02683556299
2685	0.02682852146
2686	0.02681477434
2687	0.02679535093
2688	0.02678608497
2689	0.02676773179
2690	0.0267489307
2691	0.02673449666
2692	0.02672503905
2693	0.02668312798
2694	0.02667166559
2695	0.02666818789
2696	0.02666172132
2697	0.02665677718
2698	0.02664007133
2699	0.02663133725
2700	0.02662516138
2701	0.02661439237
2702	0.02659444569
2703	0.02658127998
2704	0.02654998288
2705	0.02654282508
2706	0.02652959046
2707	0.02651634507
2708	0.02650941767
2709	0.0264989566
2710	0.02649388541
2711	0.02647915635
2712	0.02646464909
2713	0.02644393581
2714	0.02643176926
2715	0.02641735244
2716	0.02639214507
2717	0.02638373401
2718	0.02636735546
2719	0.02636192466
2720	0.02635449122
2721	0.02634340351
2722	0.02633235241
2723	0.02631476152
2724	0.02630633323
2725	0.02628583959
2726	0.02627601376
2727	0.02624485448
2728	0.02623450968
2729	0.02622171004
2730	0.02620644049
2731	0.02619016746
2732	0.02618400451
2733	0.02617698021
2734	0.02616522281
2735	0.02615031071
2736	0.02613477629
2737	0.02611897485
2738	0.0261058156
2739	0.02609499921
2740	0.02608067068
2741	0.02605462135
2742	0.02603411049
2743	0.02602207314
2744	0.02601271459
2745	0.02599940675
2746	0.02596953303
2747	0.02595239651
2748	0.02594823189
2749	0.02594150906
2750	0.02593458167
2751	0.02591299842
2752	0.02589550444
2753	0.02588593485
2754	0.02587858109
2755	0.02585092319
2756	0.02584164216
2757	0.02583388141
2758	0.02581901884
2759	0.02581301739
2760	0.02580411751
2761	0.02578669674
2762	0.0257734212
2763	0.02576745852
2764	0.02576299458
2765	0.0257561081
2766	0.02575066438
2767	0.02574073733
2768	0.02571366515
2769	0.02569845158
2770	0.02568809387
2771	0.02567602637
2772	0.0256620876
2773	0.02564463237
2774	0.02562750661
2775	0.02560890364
2776	0.02559337352
2777	0.02558242794
2778	0.02556735864
2779	0.02555430921
2780	0.02553569762
2781	0.02552092334
2782	0.02549359491
2783	0.025485509
2784	0.02547558196
2785	0.02545533165
2786	0.02543502106
2787	0.02541909472
2788	0.02540448625
2789	0.02539610533
2790	0.0253877481
2791	0.02538074749
2792	0.02536195286
2793	0.02535061751
2794	0.02534178869
2795	0.02532958554
2796	0.02531724887
2797	0.02530792693
2798	0.02529637624
2799	0.02528638245
2800	0.02527103752
2801	0.02525384931
2802	0.02523963276
2803	0.0252114925
2804	0.02519962097
2805	0.02518680195
2806	0.02517658635
2807	0.02516821189
2808	0.02515005897
2809	0.0251373347
2810	0.02512852957
2811	0.02511597326
2812	0.02511085039
2813	0.02510549495
2814	0.02509118365
2815	0.02507232657
2816	0.02505765996
2817	0.02502532279
2818	0.02501845999
2819	0.025007607
2820	0.02499592281
2821	0.02498559739
2822	0.02497813381
2823	0.02496786869
2824	0.02496380743
2825	0.024955967
2826	0.02493248233
2827	0.02491906252
2828	0.02490955324
2829	0.0249011271
2830	0.02489212816
2831	0.02487999822
2832	0.02486926581
2833	0.02485991372
2834	0.02483488293
2835	0.02482429265
2836	0.02481632733
2837	0.02480088551
2838	0.02479077758
2839	0.02478039187
2840	0.0247658114
2841	0.02476254688
2842	0.02476029877
2843	0.02474595085
2844	0.02472161345
2845	0.02470311814
2846	0.02468352246
2847	0.02466515205
2848	0.02465760664
2849	0.02463561211
2850	0.02461638896
2851	0.02457614245
2852	0.02457006133
2853	0.0245472076
2854	0.02453250438
2855	0.02452838068
2856	0.02452039167
2857	0.02451530325
2858	0.02450891205
2859	0.02450117498
2860	0.02448673878
2861	0.02447357953
2862	0.02446508448
2863	0.02445288348
2864	0.02444904186
2865	0.02443834176
2866	0.0244267394
2867	0.02441427353
2868	0.02439977703
2869	0.02438200526
2870	0.02437414976
2871	0.02436217056
2872	0.02435077061
2873	0.02432406019
2874	0.02431443893
2875	0.02428940384
2876	0.02426926981
2877	0.02425504464
2878	0.02423076753
2879	0.02421765781
2880	0.0242089022
2881	0.02420125989
2882	0.02418221332
2883	0.02416897008
2884	0.02415367254
2885	0.02415095067
2886	0.02414300258
2887	0.02413103414
2888	0.02411615219
2889	0.0241065094
2890	0.0241001591
2891	0.02406635979
2892	0.02405978124
2893	0.0240478774
2894	0.02404155295
2895	0.02403377928
2896	0.02402804485
2897	0.02402426138
2898	0.02401742443
2899	0.02400486596
2900	0.02399863195
2901	0.02398834961
2902	0.02398097
2903	0.02397518174
2904	0.02396215384
2905	0.02395357266
2906	0.02394538554
2907	0.02392833515
2908	0.02391187047
